Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1,0.13321721360244704,8,210.8244,2,3,4,50.405285437144386
1,0.33357846303381156,0,35.0874,1,3,4,21.41812783601779
1,0.2554844104833013,5,256.1646,2,1,2,57.876072776234565
1,0.428337011008855,14,82.0276,1,2,4,40.30573160234162
1,0.29864313151318245,9,128.9678,1,3,1,15.947902683425179
1,0.17401592743194513,0,116.3176,2,1,3,35.49216251512438
1,0.4596810557332116,9,125.1362,1,1,1,15.864186080603064
2,0.24736807393032756,10,47.1744,2,3,4,31.560050697044197
1,0.3275785050945803,13,149.8076,3,1,4,47.08624002827153
1,0.2596954485546483,4,57.4272,1,3,1,10.576124053735375
1,0.25756303500308425,7,261.4278,2,1,3,64.53870776518538
1,0.0,14,195.3768,1,2,4,39.70660398472778
1,0.34716699439894916,11,142.247,1,2,4,49.330507801967734
1,0.24737059445293816,15,224.1404,1,2,4,68.74480634927994
1,0.2739644903997597,4,76.0354,2,3,4,24.53330797100138
1,0.132502056587813,8,129.9626,2,1,2,58.39715404024412
2,0.3592735100170899,15,95.2068,1,2,4,24.150378879015545
2,0.21885244572542478,6,185.8556,3,1,4,41.1071818542697
1,0.14574117812066706,3,216.9824,2,3,4,69.31387162754653
1,0.17816763735313998,4,179.1344,2,1,2,40.073801915965
1,0.06010333601390192,7,154.1998,1,2,4,59.476006927163496
1,0.15098403226831636,4,178.1028,2,1,3,37.640701374974405
2,0.36507464853095456,10,112.6202,1,3,1,25.98309450392697
1,0.12701414094501448,8,130.2626,2,3,4,54.92485593972914
1,0.3904222547447827,8,85.5224,3,1,4,35.753824970204235
1,0.18801194376953823,9,124.67299999999999,1,2,4,45.759600085665085
1,0.14457936574767508,4,119.2782,2,3,4,55.66536804872487
1,0.23420797808785251,8,198.6084,2,1,3,46.71715316669029
2,0.32706446918000737,10,44.7744,1,3,1,11.6543210870475
1,0.1883681554828204,0,231.40099999999998,1,2,4,50.26640030875495
2,0.20717883820506378,6,109.8254,3,1,4,40.34700732396394
2,0.19019538637937566,5,176.0712,2,1,3,39.773619397786774
2,0.18329586465602546,10,197.2426,2,1,2,56.248391977015665
2,0.1682874178303298,3,172.5422,2,3,4,47.34710762021266
1,0.0,9,163.9184,1,2,4,65.52158728236061
1,0.23821012572936526,14,55.6614,1,1,1,12.875721339016312
2,0.1999757835339069,14,165.0868,2,3,4,31.348377948468084
1,0.17365259571915417,6,214.7192,1,2,4,54.95515262466296
1,0.25008309019203995,15,34.3532,2,1,3,15.864186080603064
1,0.17721016054391464,0,93.8462,1,3,4,25.45237513474921
1,0.17275775814706557,6,41.6138,1,2,4,16.861097235945234
1,0.38616785857965963,6,241.6854,2,1,3,77.73117135358247
2,0.4127744250798492,5,45.2718,1,3,1,6.87544907624222
1,0.28942792194257966,7,109.8596,3,1,4,56.88398720202373
2,0.3417509092892073,13,41.0112,1,3,1,6.527725484424111
2,0.2494095266825227,5,148.3418,3,1,4,42.020252260070976
1,0.21537107512384293,13,118.9124,1,2,4,39.25125730470299
1,0.26725577075154056,8,45.9086,2,1,3,32.720122249160376
1,0.1841986237733605,14,154.3972,1,3,1,17.652036709683106
1,0.18982528546007774,13,183.7924,1,2,4,50.90475026949842
2,0.3979164221290697,10,157.9946,3,1,4,57.56462976516048
1,0.17361158083492012,6,216.0192,2,3,4,50.878584885981255
1,0.15657337257656553,8,189.2214,2,3,4,62.90349274881324
2,0.3242307342001989,5,143.2812,1,2,4,57.245677566083536
1,0.07398297101360556,5,100.5016,1,2,4,36.27148742469765
2,0.36521965719276395,13,109.8544,1,1,1,14.956898074132885
1,0.21702113952331925,9,75.5354,1,3,1,12.26665398550069
2,0.235686238461222,1,225.3088,1,2,4,76.26551514282193
1,0.35862822671953754,6,111.6886,2,3,4,39.45428240381518
1,0.21806322019084282,3,249.1092,2,1,2,90.64934417854329
1,0.2586112081871163,13,174.437,3,1,4,39.84887702307306
2,0.40047354594280005,5,33.6558,2,1,3,14.273569980912274
2,0.2342250904578756,10,96.9094,1,2,4,30.856020482233284
1,0.37622131917263807,13,153.1998,1,2,4,39.21731760332417
2,0.23107929807752145,15,46.706,2,1,3,26.44031013433844
1,0.14734407012160347,9,34.9874,1,2,4,15.716609049028357
2,0.2751145797663221,0,262.9568,3,1,4,42.96041899237017
1,0.21293256913868297,13,85.025,2,3,4,45.61386850509393
1,0.3164639932124981,6,78.4328,3,1,4,34.03662732998086
2,0.40292503521126605,3,185.9266,1,2,4,67.90187773545
1,0.19063456926801078,6,142.9154,2,3,4,57.11176936499166
1,0.29651420707952597,4,228.5668,3,1,4,33.9386799979021
2,0.2051529892543611,5,192.68200000000002,1,2,4,62.1420952334245
1,0.13008430727801104,7,178.36599999999999,1,2,4,65.68397064733526
1,0.14291098278298978,13,249.0092,2,3,4,54.66361129673011
1,0.41693300301127517,13,196.511,1,2,4,68.65758515998068
2,0.5061148515900319,12,151.005,1,3,1,12.23948528329521
2,0.14492287949112798,13,161.1578,1,2,4,63.33596924339281
2,0.0,4,220.1482,2,1,3,67.8233897707863
2,0.30295237579527245,5,182.5266,2,1,2,80.34258522103953
1,0.1822640090637754,6,196.6768,1,3,4,52.52689977525801
1,0.3758123627556709,4,263.7884,3,1,4,74.59729485711932
1,0.44609253524352993,13,226.5694,1,1,1,30.22379195269846
1,0.22295655182120125,6,246.8144,1,2,4,49.498929281349106
2,0.2552514348637437,6,88.4856,3,1,4,37.49892798467711
2,0.12282960555175612,10,250.1408,1,2,4,63.288646691172026
2,0.19437835013190127,13,106.6254,1,2,4,18.04373021301305
1,0.09371531891852046,6,119.8414,1,2,4,36.60949876739642
1,0.37779374399267124,8,95.141,2,1,2,50.10055887911831
1,0.2710974566461294,8,118.344,2,3,4,42.39882073831771
1,0.16095780813616967,10,87.7172,1,2,4,28.336457082705312
2,0.21513018849059748,13,177.4344,1,2,4,44.30325495942708
1,0.21124408630775918,9,245.4802,3,1,4,56.514092047913145
1,0.09949116543693716,8,48.8034,1,2,4,27.88645549366215
1,0.43553402392924484,14,184.3924,1,1,1,19.24018710927729
1,0.264932313997368,7,37.9532,3,1,4,28.756279314264564
1,0.34550679588106514,13,229.3694,2,1,3,70.88107504828069
1,0.2553728881459424,0,93.4804,2,1,3,33.204891205965424
2,0.30924918916627736,10,130.7942,2,1,2,55.202958254064605
2,0.46487367638961874,13,86.8514,1,3,1,18.820350687487203
1,0.21910974647422693,7,157.0946,1,2,4,47.00132338562394
1,0.13976086004314656,13,120.4756,1,2,4,44.03191569759372
2,0.1629996165639662,3,142.047,1,3,4,56.11803631632169
1,0.3333586147079448,1,63.1826,3,1,4,44.744391827356424
1,0.19295623856201177,14,183.1634,1,3,4,75.06440834376835
1,0.3749710868853757,7,252.8382,1,3,4,79.4257829674974
1,0.27453391047373366,8,35.2532,2,1,2,31.156642951383578
2,0.252908762204871,1,263.1594,2,3,4,51.15265389009645
2,0.3206713332993768,0,172.6422,1,3,1,18.571063512895538
1,0.10156451151854175,9,208.4954,2,1,2,61.24636479008367
1,0.33261683360888394,6,173.808,1,2,4,34.8102858362295
2,0.0,13,159.3262,1,2,4,53.51889012302105
1,0.1213325141913741,5,73.1038,1,2,4,29.779952988545833
1,0.13951775872626396,8,128.6994,2,1,3,49.41142175651294
2,0.30314240712905877,3,248.6408,3,1,4,59.201108097737496
2,0.3442899664526981,1,256.3988,1,3,1,16.031182114866017
2,0.1940273769342873,13,107.5254,1,2,4,18.04373021301305
1,0.30341505236227156,11,183.7608,2,3,4,69.12149303943022
1,0.2183071918192344,13,188.3898,2,1,2,72.37758216464543
2,0.236374216021968,1,222.1088,1,2,4,63.456744322412256
1,0.13151390040600272,8,47.1034,1,3,1,12.075189439507772
1,0.16865094129592043,9,98.141,1,1,1,19.651055951271424
2,0.3070778972834092,6,84.3882,1,3,4,33.4147661969974
1,0.2537927954060162,9,33.39,1,1,1,5.769748694700662
2,0.3669935857750105,13,47.0402,1,2,4,38.34170575235275
1,0.17117001781854205,10,140.31799999999998,1,3,1,11.824466161311468
1,0.4582812597084895,4,44.2744,1,3,1,9.515713320608182
1,0.1649997484846568,3,152.934,1,2,4,49.498929281349106
1,0.14554980590849306,11,189.553,1,3,1,19.480913736270175
1,0.2169309014409888,11,100.1016,3,1,4,46.10025596458224
2,0.38113824263644813,6,172.908,2,3,4,78.9423080483463
1,0.20457629628087415,14,31.49,3,1,4,21.58842282335604
2,0.39020785614848913,14,44.4086,1,2,4,34.05618299222624
1,0.2928435384296536,6,164.75,1,2,4,38.704650883324085
1,0.22350488808972388,4,156.5288,1,2,4,48.548244046515215
1,0.22082206185071274,11,165.2526,2,3,4,62.82405908567195
2,0.0,6,46.8034,1,2,4,30.388560347604493
1,0.27567506597441854,6,97.141,3,1,4,52.91208746590896
1,0.0,8,126.1704,2,1,3,43.33077428341201
2,0.4527521816623306,6,111.0544,1,1,1,14.956898074132885
1,0.4166211276447703,6,114.4518,1,2,4,48.89670541048753
2,0.2373596806536443,1,84.2908,3,1,4,27.47757631233148
1,0.11942534488122696,9,57.1614,3,1,4,18.209019742973535
1,0.18270210726754085,14,74.0696,1,3,4,37.640701374974405
2,0.12658851053709416,1,44.0402,1,2,4,24.438138226959925
1,0.34394890608926204,13,196.2136,1,2,4,44.0923576144438
1,0.4093314085188186,9,193.1136,1,2,4,48.30075775803109
2,0.2591931673482154,13,258.8304,2,3,4,73.6541811440464
1,0.0,11,79.2618,2,1,3,31.092468541432986
2,0.0,3,169.87900000000002,1,3,1,18.427099608999786
1,0.14639376352836891,0,157.0288,1,3,4,46.902059656266694
2,0.2612590974492563,4,60.9562,1,2,4,23.093414645738296
1,0.0,8,40.348,1,3,1,8.938456242551059
2,0.11892717519557926,13,187.3872,2,1,2,53.25699953996658
1,0.2748886265380945,4,168.1158,1,2,4,44.78157656894183
1,0.13579078761094215,5,254.7698,2,3,4,71.22777548119834
2,0.27316714846408596,4,120.1782,1,3,1,18.908585351633263
2,0.20339676742760687,5,46.2376,2,1,2,28.54713996182455
2,0.14252127560473207,10,98.1042,2,1,2,52.70405676985406
1,0.35851437628078464,12,34.2216,1,3,1,13.15705134139105
1,0.23493714265734994,6,216.1166,1,2,4,70.76356265762769
1,0.14854519850873674,4,110.5886,1,3,4,39.45428240381518
1,0.10589012701852803,11,55.6614,1,2,4,32.40318811475192
1,0.2528353733163143,5,151.8708,1,2,4,40.68388870302346
1,0.1866778749611212,9,118.6782,1,2,4,50.02741448446042
2,0.0,6,89.8856,2,1,3,37.49892798467711
1,0.1432033170006896,13,249.7092,1,2,4,87.85946278005574
1,0.16112161245469211,13,214.885,2,1,2,70.54682841914298
1,0.29158247889748107,7,188.7872,3,1,4,41.25269445745332
1,0.31250730231468193,4,141.8128,1,1,1,11.99219746335091
1,0.33414748989031773,5,157.063,1,3,1,17.689714525678475
1,0.0,3,160.7894,1,2,4,56.88398720202373
1,0.33950801905109695,14,160.5236,1,2,4,45.76687448362625
2,0.20768682192185425,6,109.7254,2,1,3,25.51768798304423
2,0.22288148644515093,10,212.4586,1,3,4,61.63647296852733
1,0.4205167666098464,9,172.1422,2,1,2,70.71650302440018
1,0.322363324526845,13,100.67,1,3,1,19.986995772251518
2,0.18879704711673856,0,147.1444,1,2,4,29.510445608292667
1,0.5289456796307159,14,241.8512,1,1,1,22.01595784879686
2,0.22076687704454218,5,262.1278,2,3,4,62.48933509007757
2,0.1438268438087967,4,85.054,1,2,4,41.60624953056932
1,0.28167713077209516,5,226.0062,2,3,4,42.49293588350892
1,0.3753519828108012,1,127.0994,1,3,4,43.903200338927455
2,0.24948977734568606,5,145.8418,1,2,4,74.77558692514556
2,0.3752486628890235,12,173.5764,2,1,3,45.40172683940557
1,0.28552999842398347,11,140.3154,2,1,3,42.93716571922278
1,0.24124290870406948,8,110.4544,2,1,2,65.19560721398337
1,0.28538857370259235,6,257.0988,2,3,4,80.15591057433008
1,0.13950850511707164,13,120.8756,1,2,4,39.68983245114547
1,0.2689186066452078,9,230.2668,2,1,2,89.79330710025108
1,0.1438225260520757,13,148.5734,1,2,4,36.554898440564706
1,0.29598120041651294,10,242.2512,1,1,1,22.01595784879686
2,0.0,1,131.531,2,3,4,49.66677964192967
1,0.20415939606101896,14,164.2526,2,3,4,36.27148742469765
1,0.12520475629943137,11,144.047,1,3,4,16.92022458479792
1,0.18546638779034869,7,115.7834,1,2,4,45.53351732515291
1,0.3112564441099975,9,191.482,1,3,4,70.8528898493209
1,0.13348140319909735,3,177.0686,2,1,3,37.71138820038318
2,0.12210432015289222,6,232.3958,1,2,4,77.94928351178092
1,0.0,11,254.90400000000002,1,3,4,63.624397836050285
2,0.20356747775614847,5,93.7804,3,1,4,53.369395724516124
1,0.38910870846075907,3,107.728,1,3,4,44.98924315878186
1,0.3127351291428579,3,50.5324,3,1,4,29.712805320265538
1,0.4434635870057428,9,125.8046,1,3,1,15.780025348522098
2,0.20325649559116185,3,42.0454,2,3,4,19.429580541020435
2,0.36146568578497185,10,106.4596,1,1,1,14.687382339954251
2,0.17233693161942973,6,140.3838,2,3,4,37.48116860504752
1,0.0,6,111.3228,2,3,4,37.905097282555545
2,0.2651649920332622,0,189.6214,1,2,4,53.1631545339439
1,0.1380738099713338,13,238.2248,2,3,4,59.626940220004585
1,0.14354452967633424,6,91.083,1,3,4,23.22279052999445
1,0.0,9,115.2176,2,1,2,32.103868925722956
1,0.10522439355966848,9,257.8962,1,2,4,66.35461852802712
2,0.0,6,115.7176,1,2,4,41.445916566050265
1,0.24564670565672156,15,165.9526,2,3,4,40.55275576332637
1,0.3373926836788255,8,232.83,1,2,4,37.392245185332214
1,0.1805972784955521,8,142.9154,1,2,4,31.50726582869418
2,0.15790914159731223,0,172.0422,2,3,4,62.97754044101754
1,0.2726632868576186,13,251.9724,1,3,4,59.35834903364479
1,0.2056294093752156,7,125.4388,1,2,4,60.95214516323441
2,0.2176858837867077,5,50.8666,1,2,4,29.521724204388875
1,0.3909806632047166,8,84.9224,1,2,4,40.23960238372144
1,0.4039158835698344,9,116.6124,2,1,2,56.567082300574775
1,0.17274767726369,14,144.4444,1,2,4,60.23794485206148
1,0.19624391965103022,4,57.7272,1,2,4,22.435347111199327
2,0.21822645577472954,5,246.2144,2,1,3,60.623559776707275
1,0.27486052826842927,0,121.9388,1,3,4,56.743359082803686
1,0.25970670380257804,13,132.9626,1,3,4,44.35582261665316
1,0.17852627257633538,4,179.5344,3,1,4,64.06240082919153
2,0.3356158756674064,6,195.5478,1,2,4,62.24914457243569
2,0.23704910039905236,1,103.1648,2,1,2,44.42331820114297
2,0.26072343584725943,1,257.4988,2,1,3,55.53364385667485
2,0.3770806849999082,3,153.8314,1,1,1,12.455175631037886
2,0.12170976953392033,6,234.9958,3,1,4,76.43556109560524
1,0.28362364323166006,9,107.7622,1,1,1,10.288935805028624
1,0.19447292870731392,14,191.6188,1,2,4,49.75383804290881
1,0.30355438392485784,1,120.7098,2,1,2,61.121222173644405
1,0.16032153317630168,9,199.9084,1,3,4,48.79447509708451
2,0.1117291725557833,10,195.41099999999997,1,2,4,52.43809683808138
1,0.0,5,148.005,2,1,3,29.980493658377277
1,0.1902754950065825,8,176.1028,3,1,4,44.137634734996844
1,0.1619817489719135,9,121.6098,1,2,4,49.09374705601519
1,0.37092398008217264,4,262.2568,1,2,4,62.88761404283041
1,0.28415123965944616,10,220.8798,2,1,2,78.5533856686012
1,0.24442007282545353,9,179.6976,1,2,4,71.20907807295359
2,0.4630591657661038,6,111.6544,1,3,1,18.318384208220987
1,0.22732586962332288,13,258.062,2,1,3,53.44419519461398
1,0.4104333673082636,13,211.0612,1,3,1,20.44804147100646
2,0.0,6,189.053,1,2,4,72.89090478242125
2,0.12671075329268625,13,228.4352,1,2,4,90.80345367881114
1,0.14703592758234293,3,50.6982,2,3,4,27.136226708958635
2,0.4159659697619506,13,155.2972,2,3,4,59.86096891965582
2,0.30829446313548997,10,213.456,2,1,3,50.56354417957665
2,0.16090863245954207,5,165.12099999999998,1,2,4,54.18651123665372
2,0.45330386607660866,0,198.011,1,3,1,19.81973763701225
1,0.19440632191366616,6,173.8054,1,2,4,52.93095880484313
1,0.21213821909311864,9,196.5084,1,3,1,14.085751666134115
1,0.23336788767951772,7,77.0012,1,2,4,47.71829837703771
2,0.2752030995464986,0,265.5568,1,2,4,66.94897758741354
1,0.12132322531156184,9,196.91099999999997,1,1,1,19.81973763701225
1,0.25851277918122345,9,114.186,2,1,2,43.86527100110063
2,0.4863492675022756,15,184.1924,1,3,1,13.604866776267968
1,0.22143782423064043,6,39.9506,1,2,4,29.54426847968993
1,0.18840657897217922,3,216.7824,1,1,1,20.898918632312053
1,0.13281149423148586,8,132.7626,1,2,4,53.71756882063819
1,0.1394755534134925,13,120.8756,2,3,4,38.13275757141096
1,0.33655226934311405,0,54.5956,1,3,4,32.20739666598342
2,0.3312302280891646,14,41.3112,1,2,4,15.989596617801213
2,0.0,5,130.531,2,1,2,74.71768866874831
2,0.3081434860580376,2,101.1332,2,1,3,36.5093357923696
1,0.1703708249671874,8,131.33100000000002,1,2,4,60.293183694344755
2,0.37433083629324476,12,172.0764,3,1,4,52.42539842480932
1,0.18089485896509055,10,165.7842,1,2,4,42.70393658668952
1,0.3685604807897884,9,100.37,1,2,4,36.032069049667406
1,0.19074203522034675,8,177.9028,2,1,3,37.640701374974405
1,0.0,10,189.3846,3,1,4,69.11667671408978
1,0.30692184347159135,13,115.8834,1,2,4,32.19705887189077
1,0.37882235414505305,9,34.719,2,3,4,27.730831217257084
2,0.365167247983715,4,193.0794,1,3,1,31.231346432710836
1,0.3527442643048927,5,119.9124,1,2,4,30.79121952765106
2,0.4710164455727634,5,231.8668,1,1,1,15.177839108384303
1,0.2670431875184237,8,125.7362,3,1,4,54.95515262466296
2,0.1497505792977109,6,226.3036,1,3,4,30.17970178779108
2,0.3651747841787546,3,219.7798,2,3,4,51.42526227448918
1,0.21466149631454637,8,151.5682,1,2,4,44.52063117252495
1,0.0,8,64.2168,2,1,2,35.753824970204235
2,0.2577722269756771,5,147.976,2,1,3,27.06252020784465
1,0.2588048627827538,13,196.7084,2,3,4,56.34300666453646
1,0.43349585234463317,8,65.4168,1,1,1,11.306352196884722
1,0.22786880435899953,13,121.0072,2,1,2,54.22336027949577
1,0.2341083808837266,6,145.1444,2,1,2,62.601108616381545
1,0.13716268078453409,8,237.988,1,3,4,84.79764147663542
1,0.30807534954942434,1,84.5566,1,3,1,15.927014786205229
1,0.34164676787582815,6,95.4436,2,1,3,23.81725424980806
1,0.4943065708646811,4,105.9306,1,3,1,14.458948786132414
1,0.11774233308372992,14,45.106,2,3,4,37.392245185332214
2,0.14653141642664894,13,131.0284,1,3,1,11.481654932978955
1,0.0,10,109.1938,2,1,2,45.129615553425666
2,0.16145412351500968,13,78.8302,1,2,4,26.7034042773576
2,0.3517250716113368,13,37.1874,1,3,4,15.716609049028357
1,0.3457562537395383,0,108.9596,2,3,4,23.22279052999445
2,0.28229488659910223,13,113.4544,1,3,4,53.927862928174704
1,0.2978113731877948,6,61.851000000000006,1,2,4,38.14148659923994
1,0.32370407627955505,6,150.4366,1,3,1,12.293762646155162
1,0.1789543489273172,10,62.7194,2,1,2,43.09967517278988
1,0.20481882970078702,8,190.0214,1,2,4,49.49220342639838
2,0.30169197536560366,3,60.2904,1,1,1,10.82500808313786
1,0.19338808908513472,3,84.2224,1,3,4,29.192875843260115
1,0.13358657118138784,3,179.0686,1,2,4,75.42277640076637
1,0.32474498764415133,9,84.625,1,2,4,49.96748943062879
1,0.1950181222348323,5,61.351000000000006,1,2,4,28.675128596049923
1,0.2539772292942814,7,47.306000000000004,1,2,4,25.5437663628526
1,0.1459679245587879,0,119.8124,2,3,4,43.545360258011414
2,0.34068061876191313,6,59.1246,2,1,3,27.441206241708837
1,0.2435913853156552,13,212.1902,1,3,1,20.61020135758018
1,0.1846392401414174,13,146.2076,1,2,4,48.63045959067218
2,0.28627912078948403,3,142.0838,1,3,1,16.762088175403445
1,0.2975763666691292,9,191.5504,2,1,2,77.09904279561452
1,0.2668904962714109,15,128.102,1,2,4,29.757587267787688
2,0.15551693476917555,5,115.7176,3,1,4,37.07035473258922
2,0.20288795429990417,6,80.8276,1,2,4,43.22308179665119
2,0.0,6,80.8592,1,1,1,9.086209330628478
1,0.0,13,248.8092,2,1,2,80.46265717710297
1,0.2961751036127108,13,218.5798,1,3,4,66.38972812114838
1,0.22062973960914697,11,166.1526,1,2,4,49.66677964192967
1,0.2047135755146688,8,36.2216,2,1,3,18.606880447834346
2,0.25648349459565617,0,188.22400000000002,1,3,4,76.02068139657787
2,0.30790752183082504,10,213.356,2,3,4,61.92744141331854
1,0.35885717771837866,1,89.1856,3,1,4,39.773619397786774
1,0.2463095938042203,4,172.4106,1,2,4,53.93403563613611
1,0.23678581883212516,9,139.8496,2,1,3,35.641919140248326
1,0.33773688575576105,8,233.03,2,1,3,74.78449037066443
2,0.3168579176855141,0,89.6856,1,3,4,29.645505561551822
1,0.31166596702238764,4,89.3856,3,1,4,36.308180896321424
1,0.180582410549865,9,37.4822,2,1,2,30.704605517739516
2,0.4069599673186541,6,172.6764,2,3,4,45.40172683940557
2,0.0,1,228.2036,1,3,4,69.15038394687335
2,0.17424918077282314,4,210.5244,2,1,2,82.31148644022899
1,0.18465876637733722,11,162.621,1,3,1,28.558798994355488
1,0.38203603625836136,9,160.9552,1,3,1,12.745791462282757
1,0.12303996911573084,5,81.925,1,2,4,55.49166604094708
2,0.17626682331057084,13,112.0544,1,1,1,14.956898074132885
1,0.33990511470114715,5,59.5246,1,2,4,28.477085525032226
2,0.1566746310032355,1,95.7068,2,3,4,34.15379334715252
2,0.25918316882081677,0,187.12400000000002,2,1,2,61.06128069406995
1,0.34449144982132723,9,261.691,1,3,4,56.17732638707542
2,0.239628007545028,10,149.9366,1,3,4,40.773797958983415
2,0.33767162303042286,4,92.9436,3,1,4,46.63156441724854
1,0.10016921183677148,9,177.937,2,1,3,47.89238979211624
1,0.28419333736032587,9,169.179,2,3,4,45.136991481488884
1,0.24352176494104177,13,98.77,3,1,4,41.20424735388331
1,0.20433645538669795,7,187.6872,1,2,4,53.25699953996658
1,0.22375256646572794,4,157.4288,1,2,4,45.19595557126766
2,0.3098716815070393,10,133.7942,3,1,4,48.835392903098466
1,0.3899004360089893,3,106.62799999999999,2,1,3,25.281772089788326
1,0.29560667110198985,4,180.4292,2,1,2,63.35173557212146
1,0.17512158633360994,8,193.4162,1,2,4,46.0062843533359
2,0.0,6,74.3012,1,2,4,40.86350939407921
1,0.18224705758941623,4,154.934,1,3,4,35.00102855631531
1,0.31213766834523515,14,172.8738,2,1,2,60.40902084953869
2,0.19778850067685938,0,206.8296,1,2,4,64.45612461201806
1,0.10271781734441207,9,234.9958,2,1,2,114.39827271423289
1,0.23125833822805178,14,42.376999999999995,1,2,4,34.8102858362295
2,0.3584971213273546,0,101.4332,1,2,4,44.137634734996844
1,0.21081972393492976,9,245.2802,2,1,2,100.36377932302071
1,0.1858613327187772,7,116.0834,2,1,3,35.595187877015064
1,0.27143813844041886,8,120.944,2,1,3,45.136991481488884
1,0.2822565127680848,3,79.6644,2,1,3,39.6394752740245
1,0.2923147755417095,6,165.85,1,2,4,42.78960154056123
1,0.2836096807233491,8,93.4436,3,1,4,41.25269445745332
1,0.21208070397846193,8,140.8838,2,3,4,47.41034486269848
1,0.15228307194169677,11,153.434,1,2,4,63.0990015768871
1,0.16114472997898505,6,119.9414,1,3,4,38.237374386848266
2,0.21670718492934193,6,173.8422,2,1,3,58.72685927239767
1,0.22876905385125848,8,108.12799999999999,1,2,4,32.63862742212056
1,0.4199433890419041,6,220.8772,1,2,4,65.00128306425958
1,0.11701537505815209,5,259.7304,2,1,3,60.138387075145275
1,0.0,11,242.3538,1,2,4,72.71714790886672
2,0.3060322335963975,13,127.1704,1,3,4,54.80957580569293
2,0.13518807639729177,10,110.8544,1,1,1,10.576124053735375
2,0.42914765757254225,3,213.7902,1,3,4,35.69791590555393
2,0.3986914884970583,5,34.9558,2,1,2,33.47448879370677
1,0.22448383683463716,3,118.4124,1,2,4,56.567082300574775
1,0.09251023727134203,0,79.0618,1,2,4,34.762436623458946
2,0.24458308199873516,6,130.3968,2,3,4,59.35834903364479
1,0.26485673108305174,4,264.5226,2,3,4,58.619056628369584
1,0.30970868893203496,1,162.6552,2,1,2,75.40511918961471
1,0.24102396353889793,13,172.0422,1,3,1,22.74481479370628
1,0.5351240753320673,13,123.9704,1,1,1,19.3781113630818
2,0.4022419719522069,0,37.2848,2,3,4,27.30743488502719
1,0.38567200572507204,0,107.12799999999999,1,3,1,17.876912485102118
1,0.0,5,72.2038,1,2,4,29.779952988545833
1,0.17894841435452843,9,101.8016,1,3,4,41.47803274023492
2,0.22325459233798528,6,164.2526,2,1,2,62.82405908567195
1,0.39535324963885143,13,256.3672,1,3,1,15.989596617801213
2,0.11161605171300408,10,196.31099999999998,1,3,4,24.274122023257608
1,0.1928759368091313,14,181.7634,3,1,4,50.44489666953437
1,0.2127771933267285,5,177.96599999999998,2,3,4,58.442741208810524
1,0.3140123070836556,9,210.727,1,2,4,64.76526847006812
1,0.312181810809022,8,114.4492,2,1,3,24.06752999374884
1,0.22729116128877516,1,33.3558,1,3,4,29.13580271761875
2,0.0,13,133.0626,2,3,4,39.67305382750362
2,0.2031585366161117,5,91.6804,2,1,2,62.12066322891281
2,0.37682604607431264,6,90.5514,2,1,2,45.129615553425666
2,0.0,3,84.9224,2,1,3,35.753824970204235
1,0.24153499332394882,4,246.2802,2,1,3,35.04855203856502
1,0.14333200968381068,6,49.9324,1,2,4,16.114031153004515
2,0.3217188974866102,6,129.6968,1,2,4,34.270558793226584
1,0.37462273689673453,4,105.6306,1,2,4,25.043633921617683
1,0.3595821324815792,9,178.237,2,1,2,89.10479785062081
1,0.1898186950750637,10,60.4562,1,2,4,33.55395356735179
1,0.09435683335084957,10,120.9756,2,1,2,52.79241233359203
1,0.2960903325000666,6,127.2678,1,3,4,49.15473730984634
1,0.0,9,59.2588,2,3,4,30.267817892937046
1,0.07524406288870904,0,186.5924,3,1,4,50.90475026949842
2,0.0,0,95.012,2,3,4,45.284257750348516
1,0.26830119269209374,13,122.2098,1,3,4,34.714521457165446
2,0.41392533143068205,10,48.8376,3,1,4,16.959528295327086
2,0.2175531774072721,3,174.1422,1,1,1,22.74481479370628
2,0.4134938391318545,3,117.0834,2,1,3,42.92941182918769
1,0.24145058293572208,4,145.8128,3,1,4,41.54219060184477
1,0.1992877091041994,13,100.1042,1,2,4,35.911761304619965
1,0.21639022390117352,10,153.6682,2,1,3,42.77403885536179
2,0.5577547660038414,0,79.2328,1,1,1,12.4284190466849
1,0.2441539534801761,11,238.3538,1,2,4,46.510044076521794
2,0.3217419043270553,0,164.95,2,1,2,64.5077514722068
2,0.27538123574419515,13,82.9908,1,2,4,35.47339848393441
1,0.41239842628215734,3,183.8266,2,3,4,42.94491820925964
2,0.0,6,173.6422,3,1,4,22.74481479370628
1,0.19078714317269913,4,219.3482,1,2,4,91.23503493724327
2,0.27002302124078237,5,198.4426,1,3,4,74.4096284092321
1,0.11210624871076545,9,168.4474,1,2,4,48.56195630326275
2,0.18913855767664087,0,144.3444,1,2,4,59.02089121658533
2,0.2153666478357315,6,122.8388,2,1,2,54.51725598377086
1,0.2604550844195597,14,246.1486,1,2,4,73.31895525715025
1,0.0,13,220.7482,2,3,4,66.18885102492715
1,0.1497812338045057,6,96.2094,2,3,4,30.856020482233284
1,0.2945586444156749,7,153.8682,1,2,4,42.77403885536179
1,0.0,8,39.1506,1,2,4,38.47172208258944
1,0.292297413604705,7,188.4872,2,1,3,59.93877542959983
1,0.29999826499498294,5,215.1192,1,2,4,46.4455810599889
